MedName,LightSen,Date,StockOut,StockIn,Stock
Naltrexone Accord 50 mg,No,6/10/2015,-1,10,105
Naltrexone Accord 50 mg,No,7/10/2015,-1,10,114
Naltrexone Accord 50 mg,No,8/10/2015,-8,10,116
Naltrexone Accord 50 mg,No,9/10/2015,-8,10,118
Naltrexone Accord 50 mg,No,10/10/2015,-12,5,111
Naltrexone Accord 50 mg,No,11/10/2015,-13,5,103
Naltrexone Accord 50 mg,No,12/10/2015,-7,10,106
Naltrexone Accord 50 mg,No,13/10/2015,-4,15,117
Naltrexone Accord 50 mg,No,14/10/2015,-5,5,117
Naltrexone Accord 50 mg,No,15/10/2015,-4,0,113
Naltrexone Accord 50 mg,No,16/10/2015,-7,10,116
Naltrexone Accord 50 mg,No,17/10/2015,-14,10,112
Naltrexone Accord 50 mg,No,18/10/2015,-4,15,123
Naltrexone Accord 50 mg,No,19/10/2015,-1,0,122
Naltrexone Accord 50 mg,No,20/10/2015,-12,10,120
Naltrexone Accord 50 mg,No,21/10/2015,-8,5,117
Naltrexone Accord 50 mg,No,22/10/2015,-2,5,120
Naltrexone Accord 50 mg,No,23/10/2015,-13,0,107
Naltrexone Accord 50 mg,No,24/10/2015,-2,0,105
Naltrexone Accord 50 mg,No,25/10/2015,-14,15,106
Naltrexone Accord 50 mg,No,26/10/2015,-11,5,100
Naltrexone Accord 50 mg,No,27/10/2015,-4,0,96
Naltrexone Accord 50 mg,No,28/10/2015,-6,5,95
Naltrexone Accord 50 mg,No,29/10/2015,0,5,100
Naltrexone Accord 50 mg,No,30/10/2015,-12,10,98
Naltrexone Accord 50 mg,No,31/10/2015,-12,15,101
Naltrexone Accord 50 mg,No,1/11/2015,-7,0,94
Naltrexone Accord 50 mg,No,2/11/2015,-14,0,80
Naltrexone Accord 50 mg,No,3/11/2015,-8,10,82
Naltrexone Accord 50 mg,No,4/11/2015,-9,15,88
Naltrexone Accord 50 mg,No,5/11/2015,0,5,93
Naltrexone Accord 50 mg,No,6/11/2015,-12,0,81
Naltrexone Accord 50 mg,No,7/11/2015,-13,10,78
Naltrexone Accord 50 mg,No,8/11/2015,-1,5,82
Naltrexone Accord 50 mg,No,9/11/2015,-3,0,79
Naltrexone Accord 50 mg,No,10/11/2015,-5,0,74
Naltrexone Accord 50 mg,No,11/11/2015,-5,15,84
Naltrexone Accord 50 mg,No,12/11/2015,-14,10,80
Naltrexone Accord 50 mg,No,13/11/2015,-9,0,71
Naltrexone Accord 50 mg,No,14/11/2015,-8,15,78
Naltrexone Accord 50 mg,No,15/11/2015,0,5,83
Naltrexone Accord 50 mg,No,16/11/2015,-12,0,71
Naltrexone Accord 50 mg,No,17/11/2015,-1,5,75
Naltrexone Accord 50 mg,No,18/11/2015,-13,15,77
Naltrexone Accord 50 mg,No,19/11/2015,-7,15,85
Naltrexone Accord 50 mg,No,20/11/2015,-6,15,94
Naltrexone Accord 50 mg,No,21/11/2015,-3,0,91
Naltrexone Accord 50 mg,No,22/11/2015,0,15,106
Naltrexone Accord 50 mg,No,23/11/2015,-2,10,114
Naltrexone Accord 50 mg,No,24/11/2015,-11,5,108
Naltrexone Accord 50 mg,No,25/11/2015,-6,10,112
Naltrexone Accord 50 mg,No,26/11/2015,-5,5,112
Naltrexone Accord 50 mg,No,27/11/2015,-11,0,101
Naltrexone Accord 50 mg,No,28/11/2015,-11,0,90
Naltrexone Accord 50 mg,No,29/11/2015,-9,10,91
Naltrexone Accord 50 mg,No,30/11/2015,-3,15,103
Naltrexone Accord 50 mg,No,1/12/2015,-7,5,101
Naltrexone Accord 50 mg,No,2/12/2015,-7,10,104
Naltrexone Accord 50 mg,No,3/12/2015,-2,5,107
Naltrexone Accord 50 mg,No,4/12/2015,-9,0,98
Naltrexone Accord 50 mg,No,5/12/2015,-15,5,88
Naltrexone Accord 50 mg,No,6/12/2015,-15,10,83
Naltrexone Accord 50 mg,No,7/12/2015,-8,10,85
Naltrexone Accord 50 mg,No,8/12/2015,-6,15,94
Naltrexone Accord 50 mg,No,9/12/2015,-5,5,94
Naltrexone Accord 50 mg,No,10/12/2015,-14,0,80
Naltrexone Accord 50 mg,No,11/12/2015,-2,0,78
Naltrexone Accord 50 mg,No,12/12/2015,-3,15,90
Naltrexone Accord 50 mg,No,13/12/2015,-5,10,95
Naltrexone Accord 50 mg,No,14/12/2015,-6,5,94
Naltrexone Accord 50 mg,No,15/12/2015,-12,10,92
Naltrexone Accord 50 mg,No,16/12/2015,-11,5,86
Naltrexone Accord 50 mg,No,17/12/2015,-12,15,89
Naltrexone Accord 50 mg,No,18/12/2015,-7,0,82
Naltrexone Accord 50 mg,No,19/12/2015,-12,5,75
Naltrexone Accord 50 mg,No,20/12/2015,-6,10,79
Naltrexone Accord 50 mg,No,21/12/2015,-8,15,86
Naltrexone Accord 50 mg,No,22/12/2015,-12,10,84
Naltrexone Accord 50 mg,No,23/12/2015,-13,10,81
Naltrexone Accord 50 mg,No,24/12/2015,-5,15,91
Naltrexone Accord 50 mg,No,25/12/2015,-6,10,95
Naltrexone Accord 50 mg,No,26/12/2015,-1,15,109
Naltrexone Accord 50 mg,No,27/12/2015,-6,0,103
Naltrexone Accord 50 mg,No,28/12/2015,-2,5,106
Naltrexone Accord 50 mg,No,29/12/2015,-6,0,100
Naltrexone Accord 50 mg,No,30/12/2015,-9,5,96
Naltrexone Accord 50 mg,No,31/12/2015,-9,0,87
Neurolite,No,1/01/2015,-2,25,23
Neurolite,No,2/01/2015,-13,10,20
Neurolite,No,3/01/2015,-11,5,14
Neurolite,No,4/01/2015,-15,15,14
Neurolite,No,5/01/2015,-7,0,7
Neurolite,No,6/01/2015,-13,15,9
Neurolite,No,7/01/2015,-13,10,6
Neurolite,No,8/01/2015,-4,10,12
Neurolite,No,9/01/2015,-10,5,7
Neurolite,No,10/01/2015,-7,10,10
Neurolite,No,11/01/2015,-6,0,4
Neurolite,No,12/01/2015,-1,10,13
Neurolite,No,13/01/2015,-13,10,10
Neurolite,No,14/01/2015,-3,0,7
Neurolite,No,15/01/2015,-4,5,8
Neurolite,No,16/01/2015,-2,0,6
Neurolite,No,17/01/2015,-5,10,11
Neurolite,No,18/01/2015,-4,5,12
Neurolite,No,19/01/2015,-2,15,25
Neurolite,No,20/01/2015,-2,0,23
Neurolite,No,21/01/2015,-12,15,26
Neurolite,No,22/01/2015,-2,5,29
Neurolite,No,23/01/2015,-11,5,23
Neurolite,No,24/01/2015,-6,5,22
Neurolite,No,25/01/2015,-1,0,21
Neurolite,No,26/01/2015,0,10,31
Neurolite,No,27/01/2015,-7,0,24
Neurolite,No,28/01/2015,-8,5,21
Neurolite,No,29/01/2015,-4,15,32
Neurolite,No,30/01/2015,-8,15,39
Neurolite,No,31/01/2015,-10,0,29
Neurolite,No,1/02/2015,-2,15,42
Neurolite,No,2/02/2015,-11,5,36
Neurolite,No,3/02/2015,-10,0,26
Neurolite,No,4/02/2015,-4,5,27
Neurolite,No,5/02/2015,-15,15,27
Neurolite,No,6/02/2015,-11,0,16
Neurolite,No,7/02/2015,-6,15,25
Neurolite,No,8/02/2015,-9,5,21
Neurolite,No,9/02/2015,-14,0,7
Neurolite,No,10/02/2015,-1,15,21
Neurolite,No,11/02/2015,-15,10,16
Neurolite,No,12/02/2015,-5,15,26
Neurolite,No,13/02/2015,-1,10,35
Neurolite,No,14/02/2015,0,0,35
Neurolite,No,15/02/2015,-2,15,48
Neurolite,No,16/02/2015,0,0,48
Neurolite,No,17/02/2015,-11,15,52
Neurolite,No,18/02/2015,-14,15,53
Neurolite,No,19/02/2015,-13,10,50
Neurolite,No,20/02/2015,-5,10,55
Neurolite,No,21/02/2015,-12,5,48
Neurolite,No,22/02/2015,-6,10,52
Neurolite,No,23/02/2015,-13,10,49
Neurolite,No,24/02/2015,-3,10,56
Neurolite,No,25/02/2015,-7,5,54
Neurolite,No,26/02/2015,0,5,59
Neurolite,No,27/02/2015,-1,10,68
Neurolite,No,28/02/2015,-2,10,76
Neurolite,No,1/03/2015,-9,5,72
Neurolite,No,2/03/2015,-8,10,74
Neurolite,No,3/03/2015,-5,0,69
Neurolite,No,4/03/2015,-2,0,67
Neurolite,No,5/03/2015,-13,15,69
Neurolite,No,6/03/2015,-9,0,60
Neurolite,No,7/03/2015,0,10,70
Neurolite,No,8/03/2015,-13,0,57
Neurolite,No,9/03/2015,-13,0,44
Neurolite,No,10/03/2015,-7,10,47
Neurolite,No,11/03/2015,-4,15,58
Neurolite,No,12/03/2015,-3,15,70
Neurolite,No,13/03/2015,-15,5,60
Neurolite,No,14/03/2015,-6,5,59
Neurolite,No,15/03/2015,-14,0,45
Neurolite,No,16/03/2015,-9,0,36
Neurolite,No,17/03/2015,-1,0,35
Neurolite,No,18/03/2015,-8,5,32
Neurolite,No,19/03/2015,-4,15,43
Neurolite,No,20/03/2015,-4,15,54
Neurolite,No,21/03/2015,-4,5,55
Neurolite,No,22/03/2015,-9,0,46
Neurolite,No,23/03/2015,-3,10,53
Neurolite,No,24/03/2015,-15,0,38
Neurolite,No,25/03/2015,-2,15,51
Neurolite,No,26/03/2015,-10,5,46
Neurolite,No,27/03/2015,-15,5,36
Neurolite,No,28/03/2015,-9,10,37
Neurolite,No,29/03/2015,-2,15,50
Neurolite,No,30/03/2015,0,5,55
Neurolite,No,31/03/2015,-13,10,52
Neurolite,No,1/04/2015,-3,15,64
Neurolite,No,2/04/2015,-6,10,68
Neurolite,No,3/04/2015,-12,0,56
Neurolite,No,4/04/2015,-7,5,54
Neurolite,No,5/04/2015,-10,15,59
Neurolite,No,6/04/2015,-8,0,51
Neurolite,No,7/04/2015,-2,10,59
Neurolite,No,8/04/2015,-5,10,64
Neurolite,No,9/04/2015,-14,10,60
Neurolite,No,10/04/2015,-15,5,50
Neurolite,No,11/04/2015,-8,5,47
Neurolite,No,12/04/2015,-7,10,50
Neurolite,No,13/04/2015,-11,10,49
Neurolite,No,14/04/2015,-15,15,49
Neurolite,No,15/04/2015,-13,15,51
Neurolite,No,16/04/2015,-11,10,50
Neurolite,No,17/04/2015,-1,10,59
Neurolite,No,18/04/2015,-1,10,68
Neurolite,No,19/04/2015,-4,10,74
Neurolite,No,20/04/2015,-9,10,75
Neurolite,No,21/04/2015,-1,5,79
Neurolite,No,22/04/2015,-14,15,80
Neurolite,No,23/04/2015,-1,5,84
Neurolite,No,24/04/2015,0,5,89
Neurolite,No,25/04/2015,-9,5,85
Neurolite,No,26/04/2015,-9,0,76
Neurolite,No,27/04/2015,-7,15,84
Neurolite,No,28/04/2015,-8,5,81
Neurolite,No,29/04/2015,-4,10,87
Neurolite,No,30/04/2015,-1,5,91
Neurolite,No,1/05/2015,0,5,96
Neurolite,No,2/05/2015,-3,5,98
Neurolite,No,3/05/2015,-1,15,112
Neurolite,No,4/05/2015,-15,5,102
Neurolite,No,5/05/2015,-13,15,104
Neurolite,No,6/05/2015,-8,10,106
Neurolite,No,7/05/2015,-12,0,94
Neurolite,No,8/05/2015,-5,5,94
Neurolite,No,9/05/2015,-7,10,97
Neurolite,No,10/05/2015,-12,0,85
Neurolite,No,11/05/2015,-11,5,79
Neurolite,No,12/05/2015,-3,10,86
Neurolite,No,13/05/2015,-12,15,89
Neurolite,No,14/05/2015,-13,5,81
Neurolite,No,15/05/2015,-5,10,86
Neurolite,No,16/05/2015,-5,5,86
Neurolite,No,17/05/2015,-2,5,89
Neurolite,No,18/05/2015,0,10,99
Neurolite,No,19/05/2015,-9,5,95
Neurolite,No,20/05/2015,-15,15,95
Neurolite,No,21/05/2015,-5,10,100
Neurolite,No,22/05/2015,-13,15,102
Neurolite,No,23/05/2015,-9,5,98
Neurolite,No,24/05/2015,-15,0,83
Neurolite,No,25/05/2015,-11,0,72
Neurolite,No,26/05/2015,-14,0,58
Neurolite,No,27/05/2015,-9,10,59
Neurolite,No,28/05/2015,-7,5,57
Neurolite,No,29/05/2015,-8,0,49
Neurolite,No,30/05/2015,-4,0,45
Neurolite,No,31/05/2015,-15,5,35
Neurolite,No,1/06/2015,-2,10,43
Neurolite,No,2/06/2015,-15,5,33
Neurolite,No,3/06/2015,-14,15,34
Neurolite,No,4/06/2015,-15,0,19
Neurolite,No,5/06/2015,-4,5,20
Neurolite,No,6/06/2015,-13,0,7
Neurolite,No,7/06/2015,-4,0,3
Neurolite,No,8/06/2015,-10,15,8
Neurolite,No,9/06/2015,-9,0,-1
Neurolite,No,10/06/2015,0,5,4
Neurolite,No,11/06/2015,-2,15,17
Neurolite,No,12/06/2015,0,5,22
Neurolite,No,13/06/2015,-15,15,22
Neurolite,No,14/06/2015,-9,0,13
Neurolite,No,15/06/2015,-14,15,14
Neurolite,No,16/06/2015,-13,10,11
Neurolite,No,17/06/2015,0,0,11
Neurolite,No,18/06/2015,-10,0,1
Neurolite,No,19/06/2015,-9,0,-8
Neurolite,No,20/06/2015,-14,15,-7
Neurolite,No,21/06/2015,-14,15,-6
Neurolite,No,22/06/2015,-10,10,-6
Neurolite,No,23/06/2015,-5,5,-6
Neurolite,No,24/06/2015,-10,15,-1
Neurolite,No,25/06/2015,-1,10,8
Neurolite,No,26/06/2015,-15,0,-7
Neurolite,No,27/06/2015,-7,15,1
Neurolite,No,28/06/2015,-9,15,7
Neurolite,No,29/06/2015,-2,5,10
Neurolite,No,30/06/2015,-10,5,5
Neurolite,No,1/07/2015,-10,0,-5
Neurolite,No,2/07/2015,-7,5,-7
Neurolite,No,3/07/2015,-13,15,-5
Neurolite,No,4/07/2015,-15,15,-5
Neurolite,No,5/07/2015,-2,15,8
Neurolite,No,6/07/2015,-9,0,-1
Neurolite,No,7/07/2015,-13,5,-9
Neurolite,No,8/07/2015,-2,10,-1
Neurolite,No,9/07/2015,-10,0,-11
Neurolite,No,10/07/2015,-10,0,-21
Neurolite,No,11/07/2015,-15,15,-21
Neurolite,No,12/07/2015,-1,15,-7
Neurolite,No,13/07/2015,-3,5,-5
Neurolite,No,14/07/2015,0,5,0
Neurolite,No,15/07/2015,-2,15,13
Neurolite,No,16/07/2015,-6,15,22
Neurolite,No,17/07/2015,-2,0,20
Neurolite,No,18/07/2015,-14,0,6
Neurolite,No,19/07/2015,0,10,16
Neurolite,No,20/07/2015,-6,5,15
Neurolite,No,21/07/2015,-7,0,8
Neurolite,No,22/07/2015,-5,10,13
Neurolite,No,23/07/2015,-13,15,15
Neurolite,No,24/07/2015,-2,5,18
Neurolite,No,25/07/2015,-3,15,30
Neurolite,No,26/07/2015,-15,5,20
Neurolite,No,27/07/2015,-7,10,23
Neurolite,No,28/07/2015,-8,5,20
Neurolite,No,29/07/2015,-14,0,6
Neurolite,No,30/07/2015,-9,10,7
Neurolite,No,31/07/2015,-9,5,3
Neurolite,No,1/08/2015,-5,10,8
Neurolite,No,2/08/2015,-11,15,12
Neurolite,No,3/08/2015,-14,0,-2
Neurolite,No,4/08/2015,-1,0,-3
Neurolite,No,5/08/2015,-13,5,-11
Neurolite,No,6/08/2015,-7,5,-13
Neurolite,No,7/08/2015,-4,10,-7
Neurolite,No,8/08/2015,-14,10,-11
Neurolite,No,9/08/2015,-11,0,-22
Neurolite,No,10/08/2015,-7,15,-14
Neurolite,No,11/08/2015,0,5,-9
Neurolite,No,12/08/2015,-3,5,-7
Neurolite,No,13/08/2015,-3,5,-5
Neurolite,No,14/08/2015,-14,10,-9
Neurolite,No,15/08/2015,-11,5,-15
Neurolite,No,16/08/2015,-1,10,-6
Neurolite,No,17/08/2015,-15,10,-11
Neurolite,No,18/08/2015,-11,10,-12
Neurolite,No,19/08/2015,-1,5,-8
Neurolite,No,20/08/2015,-15,10,-13
Neurolite,No,21/08/2015,-13,15,-11
Neurolite,No,22/08/2015,-1,0,-12
Neurolite,No,23/08/2015,-8,10,-10
Neurolite,No,24/08/2015,-9,10,-9
Neurolite,No,25/08/2015,-10,0,-19
Neurolite,No,26/08/2015,-6,5,-20
Neurolite,No,27/08/2015,-8,0,-28
Neurolite,No,28/08/2015,-12,15,-25
Neurolite,No,29/08/2015,-11,10,-26
Neurolite,No,30/08/2015,-2,10,-18
Neurolite,No,31/08/2015,-7,0,-25
Neurolite,No,1/09/2015,-14,10,-29
Neurolite,No,2/09/2015,-2,10,-21
Neurolite,No,3/09/2015,-1,15,-7
Neurolite,No,4/09/2015,-3,5,-5
Neurolite,No,5/09/2015,-1,15,9
Neurolite,No,6/09/2015,-7,0,2
Neurolite,No,7/09/2015,-4,5,3
Neurolite,No,8/09/2015,-8,15,10
Neurolite,No,9/09/2015,-12,0,-2
Neurolite,No,10/09/2015,-3,0,-5
Neurolite,No,11/09/2015,-8,0,-13
Neurolite,No,12/09/2015,-2,10,-5
Neurolite,No,13/09/2015,-6,15,4
Neurolite,No,14/09/2015,-4,0,0
Neurolite,No,15/09/2015,-12,5,-7
Neurolite,No,16/09/2015,-14,10,-11
Neurolite,No,17/09/2015,-14,15,-10
Neurolite,No,18/09/2015,-15,5,-20
Neurolite,No,19/09/2015,-10,10,-20
Neurolite,No,20/09/2015,-2,5,-17
Neurolite,No,21/09/2015,-11,15,-13
Neurolite,No,22/09/2015,-9,5,-17
Neurolite,No,23/09/2015,-7,0,-24
Neurolite,No,24/09/2015,-12,15,-21
Neurolite,No,25/09/2015,-7,5,-23
Neurolite,No,26/09/2015,-12,10,-25
Neurolite,No,27/09/2015,-9,10,-24
Neurolite,No,28/09/2015,0,15,-9
Neurolite,No,29/09/2015,-13,10,-12
Neurolite,No,30/09/2015,-15,10,-17
Neurolite,No,1/10/2015,-13,10,-20
Neurolite,No,2/10/2015,-12,0,-32
Neurolite,No,3/10/2015,-15,10,-37
Neurolite,No,4/10/2015,-13,10,-40
Neurolite,No,5/10/2015,-3,15,-28
Neurolite,No,6/10/2015,-8,10,-26
Neurolite,No,7/10/2015,-1,5,-22
Neurolite,No,8/10/2015,-7,15,-14
Neurolite,No,9/10/2015,-7,10,-11
Neurolite,No,10/10/2015,0,10,-1
Neurolite,No,11/10/2015,-6,10,3
Neurolite,No,12/10/2015,-13,5,-5
Neurolite,No,13/10/2015,-13,10,-8
Neurolite,No,14/10/2015,-5,0,-13
Neurolite,No,15/10/2015,-1,10,-4
Neurolite,No,16/10/2015,-8,10,-2
Neurolite,No,17/10/2015,-1,15,12
Neurolite,No,18/10/2015,-12,0,0
Neurolite,No,19/10/2015,-1,5,4
Neurolite,No,20/10/2015,-3,0,1
Neurolite,No,21/10/2015,-8,15,8
Neurolite,No,22/10/2015,0,15,23
Neurolite,No,23/10/2015,-4,10,29
Neurolite,No,24/10/2015,-12,0,17
Neurolite,No,25/10/2015,-14,0,3
Neurolite,No,26/10/2015,-15,15,3
Neurolite,No,27/10/2015,0,0,3
Neurolite,No,28/10/2015,-6,5,2
Neurolite,No,29/10/2015,-13,10,-1
Neurolite,No,30/10/2015,-14,0,-15
Neurolite,No,31/10/2015,-5,15,-5
Neurolite,No,1/11/2015,-6,0,-11
Neurolite,No,2/11/2015,0,10,-1
Neurolite,No,3/11/2015,-10,15,4
Neurolite,No,4/11/2015,0,10,14
Neurolite,No,5/11/2015,-13,5,6
Neurolite,No,6/11/2015,-8,0,-2
Neurolite,No,7/11/2015,-13,10,-5
Neurolite,No,8/11/2015,-13,10,-8
Neurolite,No,9/11/2015,-2,15,5
Neurolite,No,10/11/2015,-8,15,12
Neurolite,No,11/11/2015,-7,0,5
Neurolite,No,12/11/2015,-14,15,6
Neurolite,No,13/11/2015,-12,10,4
Neurolite,No,14/11/2015,0,0,4
Neurolite,No,15/11/2015,-1,5,8
Neurolite,No,16/11/2015,-11,15,12
Neurolite,No,17/11/2015,-1,10,21
Neurolite,No,18/11/2015,-6,10,25
Neurolite,No,19/11/2015,-13,15,27
Neurolite,No,20/11/2015,-10,0,17
Neurolite,No,21/11/2015,-8,5,14
Neurolite,No,22/11/2015,-8,15,21
Neurolite,No,23/11/2015,-2,15,34
Neurolite,No,24/11/2015,-13,5,26
Neurolite,No,25/11/2015,-10,15,31
Neurolite,No,26/11/2015,-10,10,31
Neurolite,No,27/11/2015,-9,5,27
Neurolite,No,28/11/2015,-15,0,12
Neurolite,No,29/11/2015,-14,15,13
Neurolite,No,30/11/2015,-12,10,11
Neurolite,No,1/12/2015,-9,0,2
Neurolite,No,2/12/2015,0,15,17
Neurolite,No,3/12/2015,-8,5,14
Neurolite,No,4/12/2015,-3,0,11
Neurolite,No,5/12/2015,-5,15,21
Neurolite,No,6/12/2015,-5,15,31
Neurolite,No,7/12/2015,-2,0,29
Neurolite,No,8/12/2015,-9,15,35
Neurolite,No,9/12/2015,-7,10,38
Neurolite,No,10/12/2015,-13,10,35
Neurolite,No,11/12/2015,-7,15,43
Neurolite,No,12/12/2015,-5,0,38
Neurolite,No,13/12/2015,-10,10,38
Neurolite,No,14/12/2015,-14,10,34
Neurolite,No,15/12/2015,-6,10,38
Neurolite,No,16/12/2015,-10,5,33
Neurolite,No,17/12/2015,-15,15,33
Neurolite,No,18/12/2015,-6,15,42
Neurolite,No,19/12/2015,-9,15,48
Neurolite,No,20/12/2015,-12,10,46
Neurolite,No,21/12/2015,-1,0,45
Neurolite,No,22/12/2015,-8,10,47
Neurolite,No,23/12/2015,-12,15,50
Neurolite,No,24/12/2015,-3,5,52
Neurolite,No,25/12/2015,-13,15,54
Neurolite,No,26/12/2015,-1,15,68
Neurolite,No,27/12/2015,-11,5,62
Neurolite,No,28/12/2015,-14,0,48
Neurolite,No,29/12/2015,-1,0,47
Neurolite,No,30/12/2015,-3,0,44
Neurolite,No,31/12/2015,-5,15,54
Nifedipine Teva retard 30mg,No,1/01/2015,-14,70,56
Nifedipine Teva retard 30mg,No,2/01/2015,-14,0,42
Nifedipine Teva retard 30mg,No,3/01/2015,-8,10,44
Nifedipine Teva retard 30mg,No,4/01/2015,-3,0,41
Nifedipine Teva retard 30mg,No,5/01/2015,-12,15,44
Nifedipine Teva retard 30mg,No,6/01/2015,-4,5,45
Nifedipine Teva retard 30mg,No,7/01/2015,-12,0,33
Nifedipine Teva retard 30mg,No,8/01/2015,-4,5,34
Nifedipine Teva retard 30mg,No,9/01/2015,-7,0,27
Nifedipine Teva retard 30mg,No,10/01/2015,-12,5,20
Nifedipine Teva retard 30mg,No,11/01/2015,-10,15,25
Nifedipine Teva retard 30mg,No,12/01/2015,-4,15,36
Nifedipine Teva retard 30mg,No,13/01/2015,-4,10,42
Nifedipine Teva retard 30mg,No,14/01/2015,-10,10,42
Nifedipine Teva retard 30mg,No,15/01/2015,-3,10,49
Nifedipine Teva retard 30mg,No,16/01/2015,-5,15,59
Nifedipine Teva retard 30mg,No,17/01/2015,-14,5,50
Nifedipine Teva retard 30mg,No,18/01/2015,-15,0,35
Nifedipine Teva retard 30mg,No,19/01/2015,-6,10,39
Nifedipine Teva retard 30mg,No,20/01/2015,-12,15,42
Nifedipine Teva retard 30mg,No,21/01/2015,-10,10,42
Nifedipine Teva retard 30mg,No,22/01/2015,-2,10,50
Nifedipine Teva retard 30mg,No,23/01/2015,-3,10,57
Nifedipine Teva retard 30mg,No,24/01/2015,-11,5,51
Nifedipine Teva retard 30mg,No,25/01/2015,-2,5,54
Nifedipine Teva retard 30mg,No,26/01/2015,-1,0,53
Nifedipine Teva retard 30mg,No,27/01/2015,-10,10,53
Nifedipine Teva retard 30mg,No,28/01/2015,-1,10,62
Nifedipine Teva retard 30mg,No,29/01/2015,-10,5,57
Nifedipine Teva retard 30mg,No,30/01/2015,-6,5,56
Nifedipine Teva retard 30mg,No,31/01/2015,-1,5,60
Nifedipine Teva retard 30mg,No,1/02/2015,-14,10,56
Nifedipine Teva retard 30mg,No,2/02/2015,-1,0,55
Nifedipine Teva retard 30mg,No,3/02/2015,-1,10,64
Nifedipine Teva retard 30mg,No,4/02/2015,-12,5,57
Nifedipine Teva retard 30mg,No,5/02/2015,-2,5,60
Nifedipine Teva retard 30mg,No,6/02/2015,-14,5,51
Nifedipine Teva retard 30mg,No,7/02/2015,-8,0,43
Nifedipine Teva retard 30mg,No,8/02/2015,-5,10,48
Nifedipine Teva retard 30mg,No,9/02/2015,-12,10,46
Nifedipine Teva retard 30mg,No,10/02/2015,-4,5,47
Nifedipine Teva retard 30mg,No,11/02/2015,-8,15,54
Nifedipine Teva retard 30mg,No,12/02/2015,-4,10,60
Nifedipine Teva retard 30mg,No,13/02/2015,-15,0,45
Nifedipine Teva retard 30mg,No,14/02/2015,-9,5,41
Nifedipine Teva retard 30mg,No,15/02/2015,-4,5,42
Nifedipine Teva retard 30mg,No,16/02/2015,-12,10,40
Nifedipine Teva retard 30mg,No,17/02/2015,-7,15,48
Nifedipine Teva retard 30mg,No,18/02/2015,-10,15,53
Nifedipine Teva retard 30mg,No,19/02/2015,-10,15,58
Nifedipine Teva retard 30mg,No,20/02/2015,-13,10,55
Nifedipine Teva retard 30mg,No,21/02/2015,-6,0,49
Nifedipine Teva retard 30mg,No,22/02/2015,-6,10,53
Nifedipine Teva retard 30mg,No,23/02/2015,-11,15,57
Nifedipine Teva retard 30mg,No,24/02/2015,-14,5,48
Nifedipine Teva retard 30mg,No,25/02/2015,-2,5,51
Nifedipine Teva retard 30mg,No,26/02/2015,-10,15,56
Nifedipine Teva retard 30mg,No,27/02/2015,-15,5,46
Nifedipine Teva retard 30mg,No,28/02/2015,-10,10,46
Nifedipine Teva retard 30mg,No,1/03/2015,-7,15,54
Nifedipine Teva retard 30mg,No,2/03/2015,-13,0,41
Nifedipine Teva retard 30mg,No,3/03/2015,-3,10,48
Nifedipine Teva retard 30mg,No,4/03/2015,-15,0,33
Nifedipine Teva retard 30mg,No,5/03/2015,-15,10,28
Nifedipine Teva retard 30mg,No,6/03/2015,0,10,38
Nifedipine Teva retard 30mg,No,7/03/2015,-8,0,30
Nifedipine Teva retard 30mg,No,8/03/2015,-2,10,38
Nifedipine Teva retard 30mg,No,9/03/2015,-7,15,46
Nifedipine Teva retard 30mg,No,10/03/2015,-6,5,45
Nifedipine Teva retard 30mg,No,11/03/2015,-14,15,46
Nifedipine Teva retard 30mg,No,12/03/2015,-12,5,39
Nifedipine Teva retard 30mg,No,13/03/2015,-7,5,37
Nifedipine Teva retard 30mg,No,14/03/2015,-5,0,32
Nifedipine Teva retard 30mg,No,15/03/2015,-5,0,27
Nifedipine Teva retard 30mg,No,16/03/2015,-6,5,26
Nifedipine Teva retard 30mg,No,17/03/2015,-15,10,21
Nifedipine Teva retard 30mg,No,18/03/2015,-12,10,19
Nifedipine Teva retard 30mg,No,19/03/2015,-7,5,17
Nifedipine Teva retard 30mg,No,20/03/2015,-2,10,25
Nifedipine Teva retard 30mg,No,21/03/2015,-12,15,28
Nifedipine Teva retard 30mg,No,22/03/2015,-11,0,17
Nifedipine Teva retard 30mg,No,23/03/2015,-3,10,24
Nifedipine Teva retard 30mg,No,24/03/2015,-9,5,20
Nifedipine Teva retard 30mg,No,25/03/2015,-4,0,16
Nifedipine Teva retard 30mg,No,26/03/2015,-13,5,8
Nifedipine Teva retard 30mg,No,27/03/2015,-8,10,10
Nifedipine Teva retard 30mg,No,28/03/2015,-11,5,4
Nifedipine Teva retard 30mg,No,29/03/2015,-1,0,3
Nifedipine Teva retard 30mg,No,30/03/2015,-7,15,11
Nifedipine Teva retard 30mg,No,31/03/2015,-2,5,14
Nifedipine Teva retard 30mg,No,1/04/2015,-10,10,14
Nifedipine Teva retard 30mg,No,2/04/2015,-8,0,6
Nifedipine Teva retard 30mg,No,3/04/2015,-4,15,17
Nifedipine Teva retard 30mg,No,4/04/2015,-5,15,27
Nifedipine Teva retard 30mg,No,5/04/2015,-14,0,13
Nifedipine Teva retard 30mg,No,6/04/2015,-9,15,19
Nifedipine Teva retard 30mg,No,7/04/2015,-1,0,18
Nifedipine Teva retard 30mg,No,8/04/2015,-9,15,24
Nifedipine Teva retard 30mg,No,9/04/2015,-2,0,22
